Q1A,Q1I,Q1E,Q2A,Q2I,Q2E,Q3A,Q3I,Q3E,Q4A,Q4I,Q4E,Q5A,Q5I,Q5E,Q6A,Q6I,Q6E,Q7A,Q7I,Q7E,Q8A,Q8I,Q8E,Q9A,Q9I,Q9E,Q10A,Q10I,Q10E,Q11A,Q11I,Q11E,Q12A,Q12I,Q12E,Q13A,Q13I,Q13E,Q14A,Q14I,Q14E,Q15A,Q15I,Q15E,Q16A,Q16I,Q16E,Q17A,Q17I,Q17E,Q18A,Q18I,Q18E,Q19A,Q19I,Q19E,Q20A,Q20I,Q20E,Q21A,Q21I,Q21E,Q22A,Q22I,Q22E,Q23A,Q23I,Q23E,Q24A,Q24I,Q24E,Q25A,Q25I,Q25E,Q26A,Q26I,Q26E,Q27A,Q27I,Q27E,Q28A,Q28I,Q28E,Q29A,Q29I,Q29E,Q30A,Q30I,Q30E,Q31A,Q31I,Q31E,Q32A,Q32I,Q32E,Q33A,Q33I,Q33E,Q34A,Q34I,Q34E,Q35A,Q35I,Q35E,Q36A,Q36I,Q36E,Q37A,Q37I,Q37E,Q38A,Q38I,Q38E,Q39A,Q39I,Q39E,Q40A,Q40I,Q40E,Q41A,Q41I,Q41E,Q42A,Q42I,Q42E,country,source,introelapse,testelapse,surveyelapse,TIPI1,TIPI2,TIPI3,TIPI4,TIPI5,TIPI6,TIPI7,TIPI8,TIPI9,TIPI10,VCL1,VCL2,VCL3,VCL4,VCL5,VCL6,VCL7,VCL8,VCL9,VCL10,VCL11,VCL12,VCL13,VCL14,VCL15,VCL16,education,urban,gender,engnat,age,screensize,uniquenetworklocation,hand,religion,orientation,race,voted,married,familysize,major,variance,depression_score,anxiety_score,stress_score,depression_outcome,anxiety_outcome,stress_outcome,depression_target,anxiety_target,stress_target
1,5,6080,0,36,1963,0,20,4973,0,19,4460,0,14,2727,0,10,2580,1,3,7022,2,41,5809,0,2,13934,0,27,2051,1,13,3040,1,6,10418,0,42,2005,1,32,816,2,11,1119,0,34,2896,0,24,2128,2,4,3257,0,7,5012,0,33,3041,0,12,2666,1,35,3773,0,8,3496,0,37,2554,2,25,11317,0,30,2309,2,17,3045,2,23,4471,0,18,5760,0,21,4583,0,26,2964,0,39,3459,2,22,7888,0,9,1869,0,15,5822,1,38,887,0,1,6954,0,29,2164,1,28,5297,1,16,8671,1,40,2830,0,31,2538,US,1,4,218,191,2,1,7,1,6,6,6,2,6,4,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,1,1,38,1,1,1,1,1,60,2,1,3,,0.5923344947735195,0,10,14,0,2,0,0,0,0
1,26,2473,2,3,4364,2,5,2721,0,7,3183,1,12,2058,1,28,2882,0,9,3370,1,38,2633,1,1,8986,3,17,2394,0,36,4500,0,15,2578,2,37,2045,1,22,4263,0,13,2256,1,41,3574,3,35,2232,1,25,2661,0,31,2625,0,30,2255,2,10,5049,0,42,3534,0,23,2136,2,34,2167,0,24,4548,2,21,2247,1,29,1936,0,11,2608,1,33,4142,1,8,5014,2,27,3004,1,14,4294,0,16,1580,3,39,2357,1,4,4210,0,6,3589,2,40,3826,3,19,2015,1,18,2158,0,20,3460,0,32,2164,2,2,6199,US,0,4,137,114,3,5,5,4,6,6,7,5,4,2,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,3,2,2,1,38,2,1,1,2,1,60,1,1,3,English,0.9732868757258998,30,4,10,4,0,0,1,0,0
1,2,9997,2,21,613,1,11,2850,1,9,7508,0,22,2056,3,32,2760,2,6,1991,3,27,1710,3,12,3932,0,24,2667,2,20,3133,3,15,2732,0,17,3926,3,28,3323,0,35,2700,0,38,2411,1,34,9800,3,8,5406,3,14,5515,3,18,2591,0,25,1693,3,36,2125,0,26,2015,0,23,2949,3,16,5057,1,3,4053,1,41,530,2,5,2226,3,7,4100,3,39,4792,0,31,2458,2,42,5149,2,10,14715,0,40,2206,0,19,7123,2,1,9732,0,29,2791,1,13,3166,3,37,11776,3,33,2767,3,30,1706,1,4,19282,MY,1,2,202,180,4,3,5,7,4,4,5,7,3,2,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,2,2,2,21,1,1,1,10,2,10,2,1,4,Teaching English as a Second Language,1.5638792102206733,5,30,32,0,4,3,0,1,1
2,2,8245,2,21,6304,3,20,3624,0,11,7349,3,40,2792,1,41,5587,1,10,4921,2,23,3524,3,15,4539,3,13,3842,3,6,3310,3,3,9178,3,30,2344,2,29,8098,0,16,3808,3,17,3407,3,33,2695,0,28,8164,3,8,5919,3,36,3325,2,27,5171,1,39,4122,0,42,2694,2,19,4471,0,38,7950,3,37,2495,3,12,3957,1,7,9841,2,4,5171,3,25,6733,2,34,8977,3,22,7198,3,1,8750,3,31,2760,0,32,10059,2,14,2991,1,5,8563,1,9,4240,2,24,5121,3,35,3840,0,26,7482,3,18,2679,MY,1,25,227,218,7,2,6,7,4,5,7,5,4,4,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,3,3,2,2,26,2,1,1,10,1,10,1,1,3,early childhood education,1.292102206736354,35,21,27,4,4,3,1,1,1
3,28,2782,0,29,3227,3,36,2486,0,8,2454,1,25,5854,2,35,2604,2,37,1950,3,21,2191,2,33,1956,2,30,4441,2,20,5361,2,12,3622,3,39,1866,3,34,2040,2,32,2449,3,11,4061,2,2,5705,1,31,1831,1,4,7352,3,19,2754,3,26,10149,2,23,2107,0,13,4803,3,9,5904,3,41,1791,2,7,3892,3,22,2275,3,42,1952,3,40,2017,3,18,4825,3,16,2951,3,10,5039,3,38,1614,2,6,3656,3,27,2073,3,17,2043,2,3,11348,2,5,3070,3,15,2432,2,24,3104,0,1,7450,3,14,5907,IN,1,86,159,191,5,6,3,5,7,7,5,5,5,5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,1,1,2,40,1,1,1,8,2,10,1,3,2,Civil,0.9175377468060394,34,24,36,4,4,4,1,1,1
1,5,3315,2,27,6549,1,35,3189,0,2,12609,1,26,8005,2,8,4075,0,16,3130,1,4,3205,1,42,8388,1,9,6633,1,41,4365,1,34,4073,1,25,2011,1,40,6120,1,10,4597,1,29,4011,1,14,21921,1,33,4530,1,19,5133,1,39,4530,0,6,4215,1,13,3625,0,7,3796,1,21,4446,1,37,7755,1,38,2524,1,3,3672,1,20,2487,2,36,5832,1,18,3651,1,17,7037,2,24,3928,2,12,4038,1,28,2396,1,31,26566,1,15,2171,1,23,4204,1,1,25275,1,11,2771,2,22,5267,0,32,2734,1,30,3450,MY,0,25,253,596,4,4,4,6,5,4,7,5,4,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,3,2,2,23,1,1,1,4,1,10,2,1,6,,0.26771196283391396,13,12,18,1,2,1,0,0,0
1,13,2895,0,33,3099,1,23,5075,2,38,3336,1,36,2274,0,12,4119,2,2,10149,1,20,2280,2,39,3427,2,11,3016,3,8,3594,0,30,2377,2,42,1973,1,9,5782,0,29,1963,1,28,3975,2,17,3319,2,26,3393,1,15,5754,1,32,2964,2,37,2969,1,22,2940,0,16,4323,1,14,3635,3,25,6270,2,6,4547,1,41,3582,1,10,5229,2,21,2747,1,3,7699,2,18,3437,2,1,11866,0,40,4208,3,19,2123,1,5,9399,2,7,2617,1,31,3058,2,27,2686,1,35,2355,0,34,6871,2,24,3528,2,4,3948,MY,0,4,176,153,3,4,2,6,2,7,5,4,3,6,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,3,3,2,2,20,1,1,1,10,2,10,2,1,2,English,0.7229965156794421,24,17,16,3,3,1,1,1,0
2,8,3540,1,22,3419,0,7,2946,0,25,3556,0,16,2337,1,34,2532,0,14,3826,0,26,3885,1,23,3265,0,32,2832,1,9,3203,1,31,4416,2,40,2639,3,38,4192,1,18,2284,0,17,2541,0,19,3825,2,30,2343,1,1,9679,0,11,2906,0,2,5349,1,24,3842,0,5,3152,1,15,4763,0,39,6429,1,20,4264,2,10,5457,1,13,3540,0,36,1693,0,35,3333,0,42,2324,2,21,3227,0,37,2257,1,4,12808,2,33,4901,1,6,3918,0,28,2831,0,29,1533,2,41,2460,2,3,4142,1,27,2519,1,12,2820,MY,1,20,159,123,7,5,1,5,7,1,5,7,4,4,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,3,1,2,2,25,2,1,1,10,5,10,2,1,4, English,0.694541231126597,6,9,19,0,1,2,0,0,0
2,18,4655,3,2,9877,2,39,3571,1,1,23760,3,17,1996,1,37,2507,0,42,4305,2,29,4031,3,35,3794,3,9,2611,3,24,4234,2,6,4802,3,34,1437,0,23,5428,3,25,2297,3,30,2054,3,16,1701,1,32,2680,0,31,4798,1,26,3431,3,3,6757,2,10,2968,0,27,4306,1,28,3831,1,38,66828,3,20,1897,2,5,5892,2,41,4176,2,7,7976,2,12,7267,3,4,2921,2,21,30090,2,19,4385,3,22,2369,2,36,10612,2,33,3502,3,14,1790,3,11,1637,0,8,5402,2,15,6396,1,40,2970,3,13,3393,BN,1,7,283,145,4,5,5,7,4,6,5,5,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,1,34,1,1,1,10,2,10,2,2,5,,1.0481997677119632,39,21,23,4,4,2,1,1,0
2,7,3041,0,24,2942,0,26,3161,2,6,10613,2,23,4844,1,25,3465,3,33,3562,1,16,2764,3,14,5531,1,21,2283,2,32,2584,2,9,3697,2,38,2920,0,4,6694,3,13,2265,2,2,10003,1,18,2958,2,34,2843,3,37,2765,2,27,2230,1,31,2665,1,3,5827,2,15,3773,0,30,3576,3,8,6365,2,10,2337,2,17,3101,3,40,1800,1,5,3179,1,29,5327,1,39,2787,1,20,4211,2,22,1935,0,19,2335,1,11,4149,3,1,9206,1,12,6243,2,36,1872,2,35,2292,3,28,2900,3,41,1747,2,42,3458,MY,0,12,165,134,5,5,6,6,6,4,7,3,5,2,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,3,3,2,2,23,1,2,1,10,1,10,2,1,3,Public Administration,0.9018583042973288,17,34,20,2,4,2,0,1,0
3,35,13545,1,5,3504,1,33,4648,1,6,8947,3,26,6754,3,1,13206,2,4,5090,2,38,7748,3,42,4202,2,18,10596,2,23,7059,3,21,3614,3,11,6115,3,40,8588,3,34,2934,3,19,3600,1,17,9782,3,24,5375,2,14,11114,3,31,20991,1,41,7197,3,9,4167,1,3,7819,1,39,2839,2,27,4492,2,13,7585,2,15,4625,2,8,5959,2,12,4736,2,36,7562,1,30,4409,3,22,8639,2,25,10185,1,7,14058,2,37,6544,1,10,7409,2,28,7527,2,20,6453,2,2,18646,2,16,26058,2,29,21182,3,32,3452,DK,0,2130,351,402,4,4,3,6,5,1,5,6,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,2,2,20,2,1,1,2,2,60,2,1,2,,0.5760743321718936,26,27,35,3,4,4,1,1,1
0,7,4459,2,29,6244,0,14,10695,0,23,4136,0,25,4087,1,8,4732,0,27,3655,0,37,2610,1,5,48236,1,39,3896,0,13,4687,1,34,6020,0,40,3520,2,30,11641,0,36,2387,0,9,4825,0,21,3406,1,15,2744,3,24,26529,0,3,13225,0,26,2383,1,4,3972,0,22,1777,0,6,3503,1,2,34901,1,16,2090,1,19,11512,0,33,4050,1,12,5166,1,31,7452,1,20,6242,1,41,28547,0,28,3831,1,1,26166,0,32,9192,1,35,7818,1,11,3881,0,10,4053,1,42,12871,1,18,11141,0,17,4765,1,38,7242,MY,0,4,398,212,6,2,6,3,4,2,5,0,6,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,3,3,2,2,22,1,1,1,10,1,10,1,1,5,Administration,0.4854819976771195,6,10,10,0,2,0,0,0,0
1,25,6270,0,7,3089,1,34,3244,0,27,6535,2,20,5412,1,29,3150,0,10,4165,2,21,5647,1,3,9313,3,13,2994,2,6,4008,2,40,3728,2,22,1965,3,38,5631,1,9,2792,2,36,3135,2,11,6098,1,8,3026,0,37,2886,0,35,7816,3,18,5615,1,42,5037,0,31,1872,2,17,5803,0,30,3290,3,39,4009,1,2,14660,2,1,7494,1,14,5272,1,28,7611,3,12,3245,1,33,5709,1,5,5194,2,41,2200,2,24,11372,0,23,2417,3,32,4601,3,16,2636,1,26,1779,3,19,4789,0,15,3354,2,4,5411,GB,0,4,206,183,2,1,6,5,3,2,6,6,1,3,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,3,3,2,1,59,2,1,1,12,1,60,1,1,2,History,1.083042973286876,33,8,20,4,1,2,1,0,0
3,15,1919,3,41,1669,3,21,2114,2,4,3857,3,23,1305,3,28,2837,2,5,5558,3,1,1939,3,13,2308,3,6,3855,3,10,1467,3,39,4182,3,29,958,3,14,3410,2,25,3307,3,16,1968,3,32,1858,3,19,1795,1,33,4118,3,7,2183,3,31,1472,3,9,1527,2,34,4768,3,26,2360,2,22,3080,3,8,1541,3,40,3105,2,17,3255,3,2,1959,1,24,15915,3,37,5558,3,38,3622,3,3,4858,3,18,1306,3,27,3056,3,11,1099,3,30,2211,3,12,1192,3,35,1475,3,20,2296,1,36,3383,3,42,1570,MY,0,89,125,125,4,6,3,7,3,5,4,7,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,17,1,2,1,10,0,10,2,1,3,,0.35540069686411135,42,30,42,4,4,4,1,1,1
0,20,5358,0,27,3522,1,5,7194,0,21,3412,1,26,3082,1,32,2975,1,38,3723,1,33,4033,1,28,11251,1,3,8939,1,2,12589,0,19,3527,1,13,4803,0,15,5731,1,17,3261,0,36,3737,1,37,3105,1,31,6070,1,25,8574,0,11,3413,0,7,6047,1,16,3661,1,10,3453,0,40,3324,0,23,6526,1,9,3004,1,42,2885,1,34,2453,1,4,7502,0,6,7744,0,22,4520,1,35,3561,1,12,3465,0,1,15266,0,24,4098,1,14,3033,1,18,6192,0,41,9803,0,30,1993,1,39,5773,1,29,3169,1,8,4936,MY,1,3,222,139,3,2,5,4,4,4,4,3,6,6,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,3,3,1,2,24,1,2,1,10,1,10,1,1,4,Mechanical Engineering ,0.2415795586527294,8,9,9,0,1,0,0,0,0
3,16,3550,0,42,4918,0,14,5755,0,40,3568,0,15,4642,2,29,25941,0,32,3967,3,35,5164,3,23,3472,2,31,4098,3,24,3661,0,2,14673,2,8,5567,3,3,7552,0,30,3614,0,18,3685,3,39,2266,3,21,7987,3,28,4747,3,36,2556,3,10,5767,1,11,3779,0,41,3482,1,1,8096,1,19,7601,1,38,3036,1,17,5074,2,9,3825,1,12,5109,1,5,7402,1,22,3968,1,20,9949,2,37,3066,3,4,6227,1,33,4668,3,27,2901,3,7,4444,3,34,2282,2,26,20871,3,13,6274,0,25,4237,1,6,8812,MY,1,1,265,257,6,3,7,7,1,1,7,7,1,7,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,3,1,2,2,22,1,2,1,10,1,10,2,1,6,Mechanical engineering,1.4610917537746804,23,19,26,3,3,3,1,1,1
1,42,6023,3,5,9563,1,9,4094,3,32,1299,1,3,11279,3,35,2591,0,22,8192,1,36,3073,3,2,15224,1,30,3229,1,6,7305,1,20,7889,1,34,3386,2,16,6113,0,10,1310,0,7,4818,1,12,4503,2,26,5169,2,28,4085,1,13,7106,1,33,6323,1,29,3348,0,25,3459,1,11,5134,0,17,14432,3,21,8284,3,24,3957,1,37,629,1,4,6873,0,38,6358,1,39,3643,1,8,8644,2,19,8658,1,27,583,0,40,7588,0,15,7993,1,18,6278,0,41,4167,0,23,4040,1,14,809,0,31,2105,2,1,16740,MY,1,6,288,256,6,7,6,7,7,3,5,1,4,5,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,3,2,2,2,23,1,1,2,10,1,10,1,1,4,Aircraft Engineering ,0.9547038327526136,15,14,19,2,2,2,0,0,0
1,42,2234,0,12,1395,0,20,2710,0,19,1898,0,15,2010,1,41,1995,0,29,1799,0,26,2035,0,13,5466,1,23,2751,1,5,663,0,38,2062,0,33,1544,1,34,2445,0,11,1538,1,31,2363,0,37,1602,1,27,2243,0,8,2397,0,36,479,0,24,1753,0,14,2319,0,16,1704,1,1,4465,0,40,5292,0,21,1486,1,17,2027,0,3,3241,0,28,2973,0,39,7676,0,7,3733,1,18,3371,0,35,1681,0,6,1996,0,10,4993,1,4,3168,0,25,3033,0,32,1527,0,2,8462,0,22,2383,0,30,828,1,9,3713,MY,2,2529,124,74,5,6,5,4,6,4,4,5,4,4,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,3,2,2,2,26,1,2,1,10,1,10,1,1,3,Chemical engineering,0.20905923344947736,4,1,7,0,0,0,0,0,0
1,40,3967,2,1,5962,2,26,2501,1,17,2966,3,30,2541,3,3,2364,0,41,3287,3,34,4988,2,5,3389,3,33,1674,3,22,2417,1,20,807,3,24,1642,3,10,4686,2,4,2898,3,7,2106,3,8,2358,2,38,2606,2,19,3575,3,31,1582,3,37,2474,3,16,2965,1,13,3836,2,12,2163,2,21,4976,3,2,4760,3,25,1781,3,35,2700,3,11,2237,1,27,4470,1,15,2818,1,9,4277,3,42,2926,3,18,2219,2,23,5058,3,6,1986,3,28,2237,3,32,1356,2,36,2403,0,14,4208,2,29,2409,3,39,2619,US,1,5,335,122,1,4,7,5,3,7,7,1,4,5,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,4,3,2,2,48,2,1,1,2,1,60,1,2,1,Social work,0.832171893147503,38,24,33,4,4,3,1,1,1
3,29,11586,3,31,3761,3,8,3152,1,28,6733,3,5,2475,1,27,3645,1,22,4781,1,18,3731,1,34,14690,2,41,3301,1,39,4664,0,38,4767,3,42,1771,1,25,10144,1,10,3680,3,2,3159,3,33,2736,2,3,5947,1,32,6734,3,15,2116,3,1,9264,1,12,4393,2,11,8040,3,23,4158,1,30,21036,3,36,6785,3,20,24159,0,14,6073,1,24,6851,2,37,6518,3,6,3227,2,21,10633,2,4,4026,3,7,2366,1,26,28326,2,13,3181,1,35,12426,3,16,2590,0,9,20621,3,17,3548,2,19,6859,3,40,5083,MY,1,41,320,190,2,3,3,7,5,7,3,6,7,7,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,3,1,1,2,20,1,1,1,10,1,10,2,1,4,Accounting,1.0435540069686415,39,23,19,4,4,2,1,1,0
2,8,4418,3,5,5987,1,30,3053,1,31,3183,3,20,4315,2,36,4186,3,7,3463,2,19,3006,2,9,3693,1,15,3401,2,33,4061,3,11,5367,1,17,3603,3,26,966,0,32,2601,1,24,12582,1,12,5761,1,29,3570,1,27,5958,3,1,20097,2,37,2658,2,13,5283,0,41,4329,3,18,4127,3,28,6671,3,6,3550,1,10,3941,3,23,4001,3,39,6698,3,2,11287,1,40,6020,1,34,6921,2,42,3856,2,38,3025,1,14,11298,2,16,1917,1,35,4467,1,4,4230,2,22,2650,3,25,5470,1,21,4185,0,3,5189,MY,1,9,232,184,5,5,7,7,7,1,1,5,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,2,2,1,22,1,2,1,10,0,70,2,1,0,Graphic design,0.9384436701509872,21,28,27,3,4,3,1,1,1
2,16,4439,1,19,8681,2,22,1369,1,18,6518,3,1,14915,2,17,5439,1,5,8282,2,9,3212,3,37,4758,2,11,8748,3,6,6416,1,38,4053,2,36,2132,1,29,9584,1,26,2093,2,24,3925,3,32,780,2,7,5782,2,23,7112,1,2,11485,1,30,3454,1,34,3098,1,35,1965,2,13,3154,3,42,5307,2,4,5620,1,39,2469,1,28,2692,1,10,5668,3,8,4269,3,41,1367,1,15,4515,1,27,3951,2,25,2515,1,31,2998,2,12,6055,2,21,2880,3,40,632,1,14,4856,2,20,5355,3,3,4160,2,33,536,MY,1,2,222,156,7,5,6,7,7,6,7,6,5,5,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,2,3,2,2,19,1,1,1,10,1,10,2,1,4,Tourism management ,0.596980255516841,31,25,20,4,4,2,1,1,0
1,2,8471,1,36,1987,1,15,2036,0,21,3422,2,29,2807,1,40,3543,0,35,2909,2,14,2998,2,34,6642,1,10,5827,2,41,1953,1,26,6467,2,12,2032,2,20,3372,0,30,1906,1,28,2832,2,24,2182,1,23,3710,0,39,2454,1,7,4603,0,22,2219,2,42,2532,0,16,1758,1,17,2378,0,18,5824,2,32,1718,2,31,2564,2,25,4452,2,9,3533,1,8,3144,1,11,2533,2,37,2297,3,5,2890,1,27,1737,1,1,9358,1,33,1671,1,13,2926,0,3,3206,1,19,2409,2,4,4554,1,6,2862,2,38,2307,US,2,9,141,69,1,6,5,6,7,7,5,6,2,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4,1,3,1,40,2,1,1,2,2,60,1,1,3,Mathematics,0.611498257839721,17,11,23,2,2,2,0,0,0
1,33,3946,0,15,4443,0,21,6961,0,37,2698,0,24,2663,1,11,155101,0,26,2351,1,5,3886,1,30,6181,0,12,4082,1,40,2415,0,25,4805,1,28,1917,1,32,5891,0,7,2624,1,14,3732,1,4,7068,1,39,4099,0,3,5485,0,16,3541,1,8,2607,1,35,3927,0,38,2567,0,42,3587,0,23,5644,1,27,3327,0,22,4625,0,19,2145,1,34,3820,1,1,27469,0,31,4341,1,18,6414,0,29,2243,1,17,2770,0,13,4973,0,20,1557,0,9,10928,1,10,3766,0,41,1549,0,2,11033,0,6,3282,0,36,2294,MY,0,50,351,208,6,5,3,5,6,6,6,4,4,5,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,4,2,2,2,26,1,1,1,10,3,10,1,1,11,Health science,0.25087108013937304,7,2,9,0,0,0,0,0,0
3,38,6025,3,12,4082,2,10,11259,3,21,4137,1,24,4884,1,11,5471,3,15,4407,1,19,4774,3,16,4610,3,37,3083,3,34,1845,3,42,3043,3,30,2027,3,33,5993,0,25,7070,3,3,5226,3,7,2712,2,1,31393,3,8,10243,3,28,1927,1,26,5956,1,4,19582,0,39,2315,3,27,4908,1,41,811,3,22,2002,3,40,3163,3,32,2089,1,29,3751,3,13,9455,3,20,5922,3,31,5290,3,9,4153,3,18,2751,3,35,4678,3,6,3899,3,2,9802,1,14,6769,3,17,14124,3,36,3382,3,23,3068,1,5,15807,MY,1,31,272,240,2,7,6,7,6,7,7,5,5,5,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,3,2,2,2,22,1,1,1,10,1,10,2,1,4,Accountancy,0.9732868757258998,33,34,33,4,4,3,1,1,1
0,12,3623,1,38,3917,2,39,2932,0,8,3665,1,14,501,1,19,6026,0,40,2578,0,10,2826,3,30,3273,3,2,4576,1,13,3827,1,23,3628,1,5,3244,0,37,7864,0,17,1717,3,11,2933,3,27,1972,3,42,1897,1,6,15136,0,33,2792,1,21,2143,0,15,2608,0,28,2561,2,22,4346,0,20,4399,2,4,3088,3,29,3990,0,18,1893,0,16,3019,2,24,5073,3,32,2262,2,1,2030,0,35,1684,3,41,1837,0,36,5581,2,26,1999,0,7,3254,0,25,5124,1,31,4315,2,3,7875,1,9,673,1,34,2699,MY,1,2,182,125,4,1,1,1,6,2,7,6,4,4,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,3,2,1,2,24,1,1,1,10,1,10,1,1,4,Computer Science,1.3130081300813012,25,12,12,3,2,0,1,0,0
2,32,4717,0,36,3886,1,28,4404,0,25,2618,1,7,2642,0,15,2825,0,30,2357,0,42,3729,1,26,9033,3,17,1908,2,35,2327,3,31,3547,3,12,2285,0,27,5303,0,41,2364,1,2,9572,3,11,2666,0,40,2576,0,21,5142,0,8,2110,3,38,1809,0,6,2833,0,24,1983,2,4,5166,1,13,7700,2,39,5132,1,34,2644,0,18,4235,1,10,3609,2,22,6120,1,5,3549,0,33,7263,0,20,1812,3,16,1801,1,9,9386,0,29,1527,2,1,10813,3,23,1727,0,14,7869,1,37,3531,0,3,10893,1,19,3870,VN,2,3,183,167,1,1,2,3,3,5,6,6,6,7,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,3,3,2,2,22,1,1,1,2,1,10,2,1,2,Accountancy,1.265969802555168,29,5,10,4,0,0,1,0,0
1,35,6483,0,9,8821,0,31,3179,3,40,6532,0,22,4426,3,39,5131,1,20,5677,3,8,3896,3,32,10090,2,29,3711,1,15,17051,3,36,4735,2,16,12557,3,21,22640,0,33,5939,1,5,12734,2,4,9402,3,17,19162,0,18,30606,3,24,3712,3,7,6640,2,10,45619,1,19,33996,0,27,9450,3,41,7068,3,42,7032,1,30,5619,3,23,4535,3,12,4535,2,6,10999,2,28,12156,2,25,8188,3,11,4376,2,37,4135,0,34,18493,2,2,14845,3,26,4783,0,38,11318,3,13,18965,3,3,9264,1,14,74881,3,1,17315,MY,1,9,532,364,2,4,5,7,5,7,6,7,3,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,3,3,2,1,20,1,1,2,10,1,10,2,1,3,Accounting ,1.3757259001161433,23,25,31,3,4,3,1,1,1
3,22,2983,3,25,3105,1,34,2750,1,14,4185,3,20,4622,3,33,2316,1,19,3398,1,32,3084,3,42,3096,3,41,2433,3,15,3138,1,23,4251,3,17,5080,3,38,3535,1,37,2902,3,7,7017,3,1,11097,1,8,5838,1,24,5865,1,3,5187,3,27,1556,3,26,2304,3,12,5999,3,5,5447,1,21,5081,3,2,15581,3,40,1662,3,28,2419,3,13,3065,3,11,3103,1,9,3329,3,6,6249,1,4,3485,3,16,2115,1,29,3764,3,10,2817,3,30,4617,3,39,1868,3,36,2332,3,35,4682,1,18,5068,3,31,2799,MY,1,38,177,192,6,3,7,7,6,4,7,7,1,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,2,3,2,2,18,1,2,1,10,1,10,2,1,3,,0.9105691056910564,38,28,32,4,4,3,1,1,1
2,30,4038,3,2,14051,2,25,9372,0,19,4260,0,20,3346,2,8,4669,0,17,5459,2,35,3024,2,36,4834,2,34,1889,2,42,3588,0,23,4367,2,33,2401,1,1,21709,0,31,3142,0,7,7450,2,16,2398,2,4,7587,0,32,2979,2,41,1689,2,29,1773,0,22,2641,0,38,2182,0,21,7734,0,27,7583,2,9,4699,2,28,3601,2,40,2134,2,6,12508,2,5,17865,2,37,3931,2,11,4171,0,18,5497,2,10,8631,2,13,19069,2,39,2591,2,15,9401,1,12,7850,2,14,2658,0,24,3982,0,26,4669,0,3,16088,MY,1,11,271,237,5,5,5,5,5,3,6,5,2,6,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,3,2,2,20,1,1,1,10,3,10,2,1,3,Business,0.9785133565621369,19,13,21,2,2,2,0,0,0
1,34,3442,3,11,2508,1,9,4045,1,6,5920,1,14,2931,3,15,3204,0,5,6188,0,33,2807,1,28,16591,1,27,4400,3,20,3546,1,41,4517,0,25,2133,3,22,7335,1,35,1856,0,32,19121,1,17,4868,3,10,1167,1,29,8688,2,4,6457,0,36,613,1,18,8800,0,24,2741,1,1,17157,0,42,5707,1,23,2621,2,30,3071,0,13,3717,1,26,5524,1,16,4784,0,38,4787,2,19,9114,2,7,3437,0,39,4327,2,8,7860,1,37,1576,0,3,5637,1,2,10946,0,40,2676,1,31,9053,2,21,3404,2,12,5442,MY,1,203,250,165,7,5,3,4,3,3,5,5,4,5,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,3,2,2,19,1,1,1,10,1,10,2,1,4,,0.9367015098722414,9,14,24,0,2,2,0,0,0
